2	1024
2	1025
2	1026
2	1027
2	1028
2	1029
2	1030
2	1031
2	1032
2	1033
2	1034
2	1035
2	1036
2	1037
2	1038
2	1039
2	1040
2	1041
2	1042
2	1043
2	1044
2	1045
2	1046
2	1047
2	1048
2	1049
2	1050
2	1051
2	1052
2	1053
2	1054
2	1055
2	1056
2	1057
2	1058
2	1059
2	1060
2	1061
2	1062
2	1063
2	1064
2	1065
2	1066
2	1067
2	1068
2	1069
2	1070
2	1071
2	1072
2	1073
2	1074
2	1075
2	1076
2	1077
2	1078
2	1079
2	1080
2	581
2	582
2	583
2	584
2	585
2	586
2	587
2	588
2	589
2	590
2	591
2	592
2	593
2	594
2	595
2	596
2	597
2	598
2	599
2	600
2	601
2	602
2	603
2	604
2	605
2	606
2	607
2	608
2	609
2	610
2	611
2	612
2	613
2	614
2	615
2	616
2	617
2	618
2	619
2	620
2	621
2	622
2	623
2	624
2	625
2	626
2	627
2	628
2	629
2	630
2	631
2	632
2	633
2	634
2	635
2	636
2	637
2	638
2	639
2	640
2	641
2	642
2	643
2	644
2	645
2	646
2	647
2	648
2	649
2	650
2	651
2	652
2	653
2	654
2	655
2	656
2	657
2	658
2	659
2	660
2	661
2	662
2	663
2	664
2	665
2	666
2	667
2	668
2	669
2	670
2	671
2	672
2	673
2	674
2	675
2	676
2	677
2	678
2	679
2	680
2	681
2	682
2	683
2	684
2	685
2	686
2	687
2	688
2	689
2	690
2	691
2	692
2	693
2	694
2	695
2	696
2	697
2	698
2	699
2	700
2	701
2	702
2	703
2	704
2	705
2	706
2	707
2	708
2	709
2	710
2	711
2	712
2	713
2	714
2	715
2	716
2	717
2	718
2	719
2	720
2	721
2	722
2	723
2	724
2	725
2	726
2	727
2	728
2	729
2	730
2	731
2	732
2	733
2	734
2	735
2	736
2	737
2	738
2	739
2	740
2	741
2	742
2	743
2	744
2	745
2	746
2	747
2	748
2	749
2	750
2	751
2	752
2	753
2	754
2	755
2	756
2	757
2	758
2	759
2	760
2	761
2	762
2	763
2	764
2	765
2	766
2	767
2	768
2	769
2	770
2	771
2	772
2	773
2	774
2	775
2	776
2	777
2	778
2	779
2	780
2	781
2	782
2	783
2	784
2	785
2	786
2	787
2	788
2	789
2	790
2	791
2	792
2	793
2	794
2	795
2	796
2	797
2	798
2	799
2	800
2	801
2	802
2	803
2	804
2	805
2	806
2	807
2	808
2	809
2	810
2	811
2	812
2	813
2	814
2	815
2	816
2	817
2	818
2	819
2	820
2	821
2	822
2	823
2	824
2	825
2	826
2	827
2	828
2	829
2	830
2	831
2	832
2	833
2	834
2	835
2	836
2	837
2	838
2	839
2	840
2	841
2	842
2	843
2	844
2	845
2	846
2	847
2	848
2	849
2	850
2	851
2	852
2	853
2	854
2	855
2	856
2	857
2	858
2	859
2	860
2	861
2	862
2	863
2	864
2	865
2	866
2	867
2	868
2	869
2	870
2	871
2	872
2	873
2	874
2	875
2	876
2	877
2	878
2	879
2	880
2	881
2	882
2	883
2	884
2	885
2	886
2	887
2	888
2	889
2	890
2	891
2	892
2	893
2	894
2	895
2	896
2	897
2	898
2	899
2	900
2	901
2	902
2	903
2	904
2	905
2	906
2	907
2	908
2	909
2	910
2	911
2	912
2	913
2	914
2	915
2	916
2	917
2	918
2	919
2	920
2	921
2	922
2	923
2	924
2	925
2	926
2	927
2	928
2	929
2	930
2	931
2	932
2	933
2	934
2	935
2	936
2	937
2	938
2	939
2	940
2	941
2	942
2	943
2	944
2	945
2	946
2	947
2	948
2	949
2	950
2	951
2	952
2	953
2	954
2	955
2	956
2	957
2	958
2	959
2	960
2	961
2	962
2	963
2	964
2	965
2	966
2	967
2	968
2	969
2	970
2	971
2	972
2	973
2	974
2	975
2	976
2	977
2	978
2	979
2	980
2	981
2	982
2	983
2	984
2	985
2	986
2	987
2	988
2	989
2	990
2	991
2	992
2	993
2	994
2	995
2	996
2	997
2	998
2	999
2	1000
2	1001
2	1002
2	1003
2	1004
2	1005
2	1006
2	1007
2	1008
2	1009
2	1010
2	1011
2	1012
2	1013
2	1014
2	1015
2	1016
2	1017
2	1018
2	1019
2	1020
2	1021
2	1022
2	1023
103	1024
103	1025
103	1026
103	1027
103	1028
103	1030
103	1031
103	1032
103	1033
103	1034
103	1035
103	1036
103	1037
103	1038
103	1039
103	1040
103	1041
103	1042
103	1043
103	1044
103	1045
103	1046
103	1047
103	1048
103	1049
103	1050
103	1051
103	1052
103	1053
103	1054
103	1055
103	1056
103	1057
103	1058
103	1059
103	1060
103	1061
103	1062
103	1063
103	1064
103	1065
103	1066
103	1067
103	1068
103	1069
103	1070
103	1071
103	1072
103	1073
103	1074
103	1075
103	1076
103	1077
103	1078
103	1080
103	1081
103	1082
103	1083
103	1084
103	1085
103	1086
103	1087
103	1088
103	1089
103	1090
103	1091
103	1092
103	1093
103	1094
103	1095
103	1096
103	1097
103	1098
103	1099
103	1100
103	1101
103	1102
103	1103
103	1104
103	1105
103	1106
103	581
103	582
103	583
103	584
103	585
103	586
103	587
103	588
103	589
103	590
103	591
103	592
103	593
103	594
103	595
103	596
103	597
103	598
103	599
103	600
103	601
103	602
103	603
103	604
103	606
103	607
103	609
103	610
103	611
103	613
103	614
103	615
103	616
103	617
103	618
103	619
103	620
103	621
103	622
103	623
103	625
103	626
103	627
103	628
103	629
103	630
103	631
103	632
103	633
103	634
103	635
103	636
103	637
103	638
103	639
103	640
103	641
103	642
103	643
103	644
103	646
103	647
103	649
103	650
103	651
103	652
103	653
103	654
103	655
103	656
103	657
103	658
103	659
103	660
103	662
103	663
103	664
103	665
103	666
103	667
103	668
103	669
103	670
103	671
103	672
103	673
103	674
103	675
103	676
103	677
103	678
103	679
103	680
103	681
103	682
103	683
103	685
103	686
103	687
103	688
103	689
103	690
103	691
103	692
103	693
103	694
103	695
103	696
103	697
103	698
103	699
103	700
103	702
103	703
103	704
103	705
103	706
103	707
103	708
103	709
103	710
103	711
103	712
103	713
103	714
103	715
103	716
103	717
103	718
103	719
103	720
103	721
103	722
103	723
103	724
103	725
103	726
103	727
103	728
103	729
103	730
103	731
103	732
103	733
103	734
103	735
103	737
103	738
103	739
103	740
103	741
103	742
103	743
103	744
103	745
103	746
103	747
103	748
103	750
103	751
103	752
103	753
103	754
103	755
103	756
103	757
103	758
103	759
103	760
103	762
103	763
103	764
103	765
103	766
103	767
103	768
103	769
103	770
103	771
103	772
103	773
103	774
103	775
103	776
103	777
103	778
103	779
103	780
103	781
103	782
103	783
103	784
103	785
103	786
103	787
103	789
103	790
103	791
103	792
103	794
103	796
103	797
103	798
103	799
103	800
103	801
103	802
103	803
103	804
103	805
103	807
103	808
103	809
103	810
103	811
103	812
103	813
103	814
103	815
103	816
103	817
103	819
103	820
103	821
103	822
103	823
103	824
103	825
103	826
103	827
103	828
103	829
103	830
103	831
103	832
103	833
103	834
103	835
103	836
103	837
103	838
103	839
103	840
103	841
103	842
103	843
103	844
103	845
103	846
103	847
103	848
103	849
103	850
103	851
103	852
103	853
103	854
103	855
103	856
103	857
103	858
103	859
103	860
103	861
103	862
103	863
103	864
103	865
103	866
103	867
103	869
103	871
103	872
103	873
103	874
103	875
103	876
103	877
103	878
103	879
103	880
103	881
103	882
103	883
103	884
103	885
103	886
103	887
103	888
103	889
103	890
103	891
103	892
103	893
103	894
103	895
103	896
103	897
103	898
103	899
103	900
103	901
103	902
103	903
103	904
103	905
103	906
103	907
103	908
103	909
103	910
103	911
103	912
103	913
103	914
103	915
103	916
103	917
103	918
103	919
103	920
103	921
103	922
103	923
103	924
103	925
103	926
103	927
103	928
103	930
103	931
103	932
103	933
103	934
103	935
103	936
103	937
103	938
103	939
103	940
103	941
103	942
103	943
103	944
103	945
103	946
103	947
103	948
103	949
103	950
103	951
103	952
103	953
103	954
103	955
103	956
103	957
103	958
103	959
103	960
103	961
103	962
103	963
103	964
103	965
103	966
103	967
103	968
103	969
103	970
103	971
103	972
103	973
103	974
103	975
103	976
103	977
103	978
103	979
103	980
103	981
103	982
103	984
103	985
103	987
103	988
103	989
103	990
103	991
103	993
103	994
103	995
103	996
103	997
103	998
103	999
103	1000
103	1001
103	1002
103	1003
103	1005
103	1006
103	1007
103	1008
103	1009
103	1010
103	1011
103	1012
103	1013
103	1014
103	1015
103	1016
103	1017
103	1018
103	1019
103	1020
103	1021
103	1022
103	1023
134	1025
134	1026
134	1027
134	1028
134	1030
134	1031
134	1032
134	1034
134	1035
134	1037
134	1038
134	1039
134	1041
134	1042
134	1044
134	1045
134	1046
134	1047
134	1048
134	1049
134	1050
134	1052
134	1053
134	1054
134	1055
134	1056
134	1057
134	1058
134	1059
134	1060
134	1061
134	1062
134	1063
134	1067
134	1068
134	1069
134	1070
134	1071
134	1072
134	1076
134	1077
134	1078
134	1080
134	1085
134	1087
134	1100
134	1107
134	1108
134	1109
134	1110
134	1111
134	1112
134	1113
134	1114
134	1115
134	1116
134	1117
134	1118
134	1119
134	1120
134	1121
134	1122
134	1123
134	1124
134	1125
134	1126
134	1127
134	1128
134	1129
134	1130
134	1131
134	1132
134	1133
134	1134
134	1135
134	1136
134	1137
134	1138
134	1139
134	1140
134	1141
134	1142
134	1143
134	1144
134	1145
134	1146
134	1147
134	1148
134	1149
134	1150
134	1151
134	1152
134	1153
134	1154
134	1155
134	1156
134	1157
134	1158
134	1159
134	1160
134	1161
134	1162
134	1163
134	1164
134	1165
134	1166
134	1167
134	1168
134	1169
134	1170
134	1171
134	1172
134	1173
134	1174
134	1175
134	1176
134	1177
134	1178
134	1179
134	1180
134	1181
134	1182
134	1183
134	1184
134	1185
134	1186
134	1187
134	1188
134	1189
134	1190
134	1191
134	1192
134	1193
134	1194
134	1195
134	1196
134	1197
134	1198
134	1199
134	1200
